,Area Served,Callsign,Frequency(MHz),Purpose,Polarisation,Antenna Height (m),Antenna Pattern,Maximum ERP (W),Technical Specification Number,Licence Number,Site id,Site Name,Zone,Easting,Northing,Latitude,Longitude,State,BSL,Licence Area,Licence Area ID,Status,Deg,Min,Sec,Deg1,Min1,Sec1,Latitude in degrees,Longitude in degrees
504,Charleville,4CCC,101.7,Commercial,V,40,OD,2000.0,10004431,1158127,15193,Water Tower Parry St CHARLEVILLE,0,0,0,26 24 16S,146 14 40E,QLD,10220.0,CHARLEVILLE RA1,,Issued,26,24,16,146,14,40,26.404444444444444,146.24444444444444
505,Charleville,,104.1,HPON,M,75,OD,25.0,10009569,1152295,151487,Broadcast Australia Tower Warrego Hwy 11 km E of CHARLEVILLE,0,0,0,26 24 58S,146 21 20E,QLD,,,,Issued,26,24,58,146,21,20,26.41611111111111,146.35555555555555
506,Charleville,4RR,105.7,Community,M,40,OD,100.0,6271001,1171045,15193,Water Tower Parry St CHARLEVILLE,0,0,0,26 24 16S,146 14 40E,QLD,1150826.0,CHARLEVILLE RA2,,Issued,26,24,16,146,14,40,26.404444444444444,146.24444444444444
507,Charleville,4ABCRN,107.3,National,M,67,OD,600.0,10003861,1198743,151487,Broadcast Australia Tower Warrego Hwy 11 km E of CHARLEVILLE,0,0,0,26 24 58S,146 21 20E,QLD,,,,Issued,26,24,58,146,21,20,26.41611111111111,146.35555555555555
508,Charlotte Pass,2SKI,91.7,Commercial,M,10,OD,50.0,1134062,1567112,137424,Chairlift Head Kangaroo Ridge CHARLOTTE PASS,0,0,0,36 26 16S,148 19 28E,NSW,10345.0,COOMA RA1,,Issued,36,26,16,148,19,28,36.437777777777775,148.32444444444445
509,Charlotte Pass,2XXL,92.5,Commercial,M,10,OD,50.0,1134061,1567113,137424,Chairlift Head Kangaroo Ridge CHARLOTTE PASS,0,0,0,36 26 16S,148 19 28E,NSW,4138.0,COOMA RA1,,Issued,36,26,16,148,19,28,36.437777777777775,148.32444444444445
510,Charters Towers,4CHT,95.9,Commercial,M,30,OD,1500.0,10004899,1151583,19952,Comms Mast  Pagex Site Towers Hill  off Blackjack Rd CHARTERS TOWERS,0,0,0,20 5 21S,146 15 9E,QLD,10325.0,CHARTERS TOWERS RA1,,Issued,20,5,21,146,15,9,20.089166666666664,146.2525
511,Charters Towers,,96.7,HPON,M,18,OD,50.0,10008145,1170742,19984,Broadcast Mast  Rooftop Christian Family Church 161-163 Gill St CHARTERS TOWERS,0,0,0,20 4 36S,146 15 60E,QLD,,,,Issued,20,4,36,146,15,60,20.076666666666668,146.26666666666668
512,Charters Towers,4ABCRN,97.5,National,M,20,OD,50.0,1326001,1198688,150286,Monopole  Broadcast Australia Site off Blackjack Rd TOWERS HILL,0,0,0,20 5 22S,146 15 10E,QLD,,,,Issued,20,5,22,146,15,10,20.089444444444442,146.25277777777777
513,Charters Towers,,99.1,HPON,M,20,OD,50.0,1131002,1155136,150286,Monopole  Broadcast Australia Site off Blackjack Rd TOWERS HILL,0,0,0,20 5 22S,146 15 10E,QLD,,,,Issued,20,5,22,146,15,10,20.089444444444442,146.25277777777777
514,Chatswood,2NSB,99.3,Community,M,95,DA,200.0,10008273,1156203,10006118,Meriton Serviced Apartment Building 11 Albert Lane CHATSWOOD,0,0,0,33 47 55S,151 10 46E,NSW,3052.0,CHATSWOOD RA1,,Issued,33,47,55,151,10,46,33.79861111111111,151.17944444444444
515,Childers,4BRZ,102.5,Commercial,M,20,OD,1000.0,1137887,1145529,130143,Axicom Site Mt Goonaneman Access Rd MT GOONANEMAN,0,0,0,25 25 22S,152 7 5E,QLD,1150711.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,25,25,22,152,7,5,25.422777777777778,152.11805555555557
516,Childers,4RBL,106.7,Commercial,M,20,OD,1000.0,1137888,1145530,130143,Axicom Site Mt Goonaneman Access Rd MT GOONANEMAN,0,0,0,25 25 22S,152 7 5E,QLD,10216.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,25,25,22,152,7,5,25.422777777777778,152.11805555555557
517,Chinchilla,4BRZ,95.5,Commercial,V,50,OD,180.0,10002767,1153658,14794,Water Tower cnr Middle & Colamba Sts CHINCHILLA,0,0,0,26 44 32S,150 37 32E,QLD,1150711.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,26,44,32,150,37,32,26.742222222222225,150.62555555555556
518,Chinchilla,4RBL,97.1,Commercial,V,50,OD,180.0,10002765,1901453,14794,Water Tower cnr Middle & Colamba Sts CHINCHILLA,0,0,0,26 44 32S,150 37 32E,QLD,10216.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,26,44,32,150,37,32,26.742222222222225,150.62555555555556
519,Christmas Creek Mine,6FMS,90.9,Retransmission,V,30,OD,300.0,1134115,1991574,9011556,Harridan Hill RBS TPI RBS Christmas Creek Mine  285km SSE of PORT HEDLAND,0,0,0,22 20 38S,119 40 53E,WA,,,,Issued,22,20,38,119,40,53,22.343888888888888,119.68138888888889
520,Christmas Creek Mine,6ABCRN,92.5,Retransmission,V,30,OD,300.0,1134116,1991575,9011556,Harridan Hill RBS TPI RBS Christmas Creek Mine  285km SSE of PORT HEDLAND,0,0,0,22 20 38S,119 40 53E,WA,,,,Issued,22,20,38,119,40,53,22.343888888888888,119.68138888888889
521,Christmas Creek Mine,6JJJ,94.1,Retransmission,V,30,OD,300.0,1134117,1991576,9011556,Harridan Hill RBS TPI RBS Christmas Creek Mine  285km SSE of PORT HEDLAND,0,0,0,22 20 38S,119 40 53E,WA,,,,Issued,22,20,38,119,40,53,22.343888888888888,119.68138888888889
522,Christmas Creek Mine,6ABCGS,95.1,Retransmission,V,30,OD,300.0,1137629,1974680,9011556,Harridan Hill RBS TPI RBS Christmas Creek Mine  285km SSE of PORT HEDLAND,0,0,0,22 20 38S,119 40 53E,WA,,,,Issued,22,20,38,119,40,53,22.343888888888888,119.68138888888889
523,Christmas Island Drumsite,6ABCRR,95.7,Retransmission,V,40,OD,100.0,1137588,1972418,150512,Broadcast Site Murray Road Drumsite CHRISTMAS ISLAND,0,0,0,10 25 55S,105 40 13E,EXT,,,,Issued,10,25,55,105,40,13,10.431944444444444,105.67027777777778
524,Christmas Island Drumsite,6ABCRN,97.3,Retransmission,V,40,OD,100.0,1132456,10559585,150512,Broadcast Site Murray Road Drumsite CHRISTMAS ISLAND,0,0,0,10 25 55S,105 40 13E,EXT,,,,Issued,10,25,55,105,40,13,10.431944444444444,105.67027777777778
525,Christmas Island Drumsite,6FMS,98.9,Retransmission,V,40,OD,100.0,1132457,10559587,150512,Broadcast Site Murray Road Drumsite CHRISTMAS ISLAND,0,0,0,10 25 55S,105 40 13E,EXT,,,,Issued,10,25,55,105,40,13,10.431944444444444,105.67027777777778
526,Christmas Island Drumsite,6JJJ,100.5,Retransmission,V,40,OD,100.0,10005572,10559589,150512,Broadcast Site Murray Road Drumsite CHRISTMAS ISLAND,0,0,0,10 25 55S,105 40 13E,EXT,,,,Issued,10,25,55,105,40,13,10.431944444444444,105.67027777777778
527,Christmas Island Phosphate Hill,6ABCRR,89.3,Retransmission,V,10,OD,20.0,1137592,1972422,150584,Broadcast Site Detention Centre Phosphate Hill CHRISTMAS ISLAND,0,0,0,10 25 58S,105 41 2E,EXT,,,,Issued,10,25,58,105,41,2,10.432777777777778,105.68388888888889
528,Christmas Island Phosphate Hill,6FMS,90.9,Retransmission,V,10,OD,20.0,1137593,1972424,150584,Broadcast Site Detention Centre Phosphate Hill CHRISTMAS ISLAND,0,0,0,10 25 58S,105 41 2E,EXT,,,,Issued,10,25,58,105,41,2,10.432777777777778,105.68388888888889
529,Christmas Island Phosphate Hill,6RCI,92.5,Retransmission,V,10,OD,20.0,1137594,1972426,150584,Broadcast Site Detention Centre Phosphate Hill CHRISTMAS ISLAND,0,0,0,10 25 58S,105 41 2E,EXT,,,,Issued,10,25,58,105,41,2,10.432777777777778,105.68388888888889
530,Christmas Island Phosphate Hill,6ABCRN,94.1,Retransmission,V,10,OD,20.0,1137595,1972423,150584,Broadcast Site Detention Centre Phosphate Hill CHRISTMAS ISLAND,0,0,0,10 25 58S,105 41 2E,EXT,,,,Issued,10,25,58,105,41,2,10.432777777777778,105.68388888888889
531,Christmas Island Phosphate Hill,6JJJ,103.7,Retransmission,V,10,OD,20.0,1137596,1972425,150584,Broadcast Site Detention Centre Phosphate Hill CHRISTMAS ISLAND,0,0,0,10 25 58S,105 41 2E,EXT,,,,Issued,10,25,58,105,41,2,10.432777777777778,105.68388888888889
532,Christmas Island Rocky Point,6ABCRN,90.1,Retransmission,V,25,OD,20.0,1137591,1972427,150513,Broadcast Site Murray Road Rocky Point CHRISTMAS ISLAND,0,0,0,10 25 0S,105 40 34E,EXT,,,,Issued,10,25,0,105,40,34,10.416666666666666,105.67611111111111
533,Christmas Island Rocky Point,6JJJ,91.7,Retransmission,V,25,OD,20.0,1137590,1972414,150513,Broadcast Site Murray Road Rocky Point CHRISTMAS ISLAND,0,0,0,10 25 0S,105 40 34E,EXT,,,,Issued,10,25,0,105,40,34,10.416666666666666,105.67611111111111
534,Christmas Island Rocky Point,6ABCRR,93.3,Retransmission,V,25,OD,20.0,1137589,1972413,150513,Broadcast Site Murray Road Rocky Point CHRISTMAS ISLAND,0,0,0,10 25 0S,105 40 34E,EXT,,,,Issued,10,25,0,105,40,34,10.416666666666666,105.67611111111111
535,Clairview,4MKY,93.3,Commercial,V,10,OD,250.0,9692001,1159631,9018065,St Lawrence WTP St Lawrence North Road ST LAWRENCE,0,0,0,22 19 49S,149 29 11E,QLD,1964.0,MACKAY RA1,,Issued,22,19,49,149,29,11,22.330277777777777,149.48638888888888
536,Clairview,4ABCRR,100.1,Retransmission,V,15,DA,410.0,9691001,10192603,151649,Council TV Site Colonial Drive CLAIRVIEW,0,0,0,22 6 19S,149 31 38E,QLD,,,,Issued,22,6,19,149,31,38,22.10527777777778,149.52722222222224
537,Clermont,4RFM,101.3,s212 Retransmission,V,25,OD,200.0,12000611,10642614,17942,Water Tower 104 Carina Crescent CLERMONT,0,0,0,22 50 19S,147 37 39E,QLD,,,,Issued,22,50,19,147,37,39,22.83861111111111,147.6275
538,Clermont,4HI,102.1,Commercial,M,33,OD,200.0,10007809,1384932,17942,Water Tower 104 Carina Crescent CLERMONT,0,0,0,22 50 19S,147 37 39E,QLD,4176.0,EMERALD RA1,,Issued,22,50,19,147,37,39,22.83861111111111,147.6275
539,Clermont,4HIT,102.9,Commercial,M,33,OD,200.0,10007790,1159632,17942,Water Tower 104 Carina Crescent CLERMONT,0,0,0,22 50 19S,147 37 39E,QLD,10333.0,EMERALD RA1,,Issued,22,50,19,147,37,39,22.83861111111111,147.6275
540,Clermont,4SBSFM,103.7,Retransmission,V,30,DA,50.0,1131054,10168069,17942,Water Tower 104 Carina Crescent CLERMONT,0,0,0,22 50 19S,147 37 39E,QLD,,,,Issued,22,50,19,147,37,39,22.83861111111111,147.6275
541,Clermont,4ABCFM,104.5,National,M,70,OD,100.0,1249001,1198704,17956,Broadcast Site McDonald Flat Rd CLERMONT,0,0,0,22 51 22S,147 38 39E,QLD,,,,Issued,22,51,22,147,38,39,22.85611111111111,147.64416666666665
542,Clermont,,106.1,HPON,M,70,OD,80.0,10007810,1155133,17956,Broadcast Site McDonald Flat Rd CLERMONT,0,0,0,22 51 22S,147 38 39E,QLD,,,,Issued,22,51,22,147,38,39,22.85611111111111,147.64416666666665
543,Clermont,4ABCRN,107.7,National,M,70,OD,100.0,1329001,1198766,17956,Broadcast Site McDonald Flat Rd CLERMONT,0,0,0,22 51 22S,147 38 39E,QLD,,,,Issued,22,51,22,147,38,39,22.85611111111111,147.64416666666665
544,Clermont Mine,4HIT,91.9,Retransmission,V,50,OD,100.0,12000837,11225915,10023476,Tetra Tower off Peak Downs Hwy CLERMONT MINE,0,0,0,22 43 20S,147 38 54E,QLD,,,,Issued,22,43,20,147,38,54,22.72222222222222,147.6483333333333
545,Clermont Mine,4HI,92.7,Retransmission,V,65,OD,100.0,1138024,1991686,9004441,Clermont Coal Mine off Peak Downs Hwy WOLFANG,0,0,0,22 42 22S,147 39 0E,QLD,,,,Issued,22,42,22,147,39,0,22.70611111111111,147.65
546,Clermont Mine,4ABCGS,93.5,Retransmission,V,50,OD,100.0,12000836,11225881,10023476,Tetra Tower off Peak Downs Hwy CLERMONT MINE,0,0,0,22 43 20S,147 38 54E,QLD,,,,Issued,22,43,20,147,38,54,22.72222222222222,147.6483333333333
547,Clermont Mine,4JJJ,94.3,Retransmission,V,50,OD,100.0,1136511,1949687,10023476,Tetra Tower off Peak Downs Hwy CLERMONT MINE,0,0,0,22 43 20S,147 38 54E,QLD,,,,Issued,22,43,20,147,38,54,22.72222222222222,147.6483333333333
548,Cleve,5CCC,97.1,Commercial,V,25,DA,1000.0,12000489,11162044,25118,Summit 5 km NNE of Cleve MT NIELD,0,0,0,33 39 31S,136 31 8E,SA,10352.0,PORT LINCOLN RA1,,Issued,33,39,31,136,31,8,33.65861111111111,136.5188888888889
549,Cleve,5CC,99.5,Commercial,V,25,DA,1000.0,12000488,11162034,25118,Summit 5 km NNE of Cleve MT NIELD,0,0,0,33 39 31S,136 31 8E,SA,1639.0,PORT LINCOLN RA1,,Issued,33,39,31,136,31,8,33.65861111111111,136.5188888888889
550,Cloncurry,,103.7,HPON,V,60,OD,50.0,10004027,1153474,20123,Telstra Radio Terminal Mount Avarice  3.5 km SE of CLONCURRY,0,0,0,20 43 22S,140 32 21E,QLD,,,,Issued,20,43,22,140,32,21,20.722777777777775,140.53916666666666
551,Cloncurry,4MIC,104.5,Commercial,V,60,OD,50.0,10004176,1951737,150102,Water Tower Phillips Street CLONCURRY,0,0,0,20 42 55S,140 30 2E,QLD,10226.0,MT ISA RA1,,Issued,20,42,55,140,30,2,20.71527777777778,140.50055555555556
552,Cloncurry,4JJJ,105.3,Retransmission,M,60,OD,25.0,583001,1156024,150102,Water Tower Phillips Street CLONCURRY,0,0,0,20 42 55S,140 30 2E,QLD,,,,Issued,20,42,55,140,30,2,20.71527777777778,140.50055555555556
553,Cloncurry,4SBSFM,106.1,Retransmission,V,60,OD,50.0,1131530,1188039,150102,Water Tower Phillips Street CLONCURRY,0,0,0,20 42 55S,140 30 2E,QLD,,,,Issued,20,42,55,140,30,2,20.71527777777778,140.50055555555556
554,Cloncurry,4ABCRN,107.7,National,M,60,OD,50.0,10003916,1198767,20123,Telstra Radio Terminal Mount Avarice  3.5 km SE of CLONCURRY,0,0,0,20 43 22S,140 32 21E,QLD,,,,Issued,20,43,22,140,32,21,20.722777777777775,140.53916666666666
555,Cloudbreak Mine Central Hub,6WF,95.5,Retransmission,V,15,OD,100.0,12000468,1991581,9020967,Central Hub 26.5km NE of MOUNT MARSH MULGA DOWNS,0,0,0,22 20 5S,119 24 10E,WA,,,,Issued,22,20,5,119,24,10,22.334722222222222,119.40277777777779
556,Cloudbreak Mine Central Hub,6SAT,97.1,Retransmission,V,15,OD,100.0,12000473,1991585,9020967,Central Hub 26.5km NE of MOUNT MARSH MULGA DOWNS,0,0,0,22 20 5S,119 24 10E,WA,,,,Issued,22,20,5,119,24,10,22.334722222222222,119.40277777777779
557,Cloudbreak Mine Central Hub,6FMS,97.9,Retransmission,V,15,OD,100.0,12000474,1991583,9020967,Central Hub 26.5km NE of MOUNT MARSH MULGA DOWNS,0,0,0,22 20 5S,119 24 10E,WA,,,,Issued,22,20,5,119,24,10,22.334722222222222,119.40277777777779
558,Cloudbreak Mine Central Hub,6ABCRR,99.5,Retransmission,V,15,OD,100.0,12000470,1991582,9020967,Central Hub 26.5km NE of MOUNT MARSH MULGA DOWNS,0,0,0,22 20 5S,119 24 10E,WA,,,,Issued,22,20,5,119,24,10,22.334722222222222,119.40277777777779
559,Cloudbreak Mine Central Hub,6JJJUE,100.3,Retransmission,V,15,OD,100.0,12000471,1991577,9020967,Central Hub 26.5km NE of MOUNT MARSH MULGA DOWNS,0,0,0,22 20 5S,119 24 10E,WA,,,,Issued,22,20,5,119,24,10,22.334722222222222,119.40277777777779
560,Cloudbreak Mine Central Hub,6JJJ,101.9,Retransmission,V,15,OD,100.0,12000472,1991579,9020967,Central Hub 26.5km NE of MOUNT MARSH MULGA DOWNS,0,0,0,22 20 5S,119 24 10E,WA,,,,Issued,22,20,5,119,24,10,22.334722222222222,119.40277777777779
561,Cloudbreak Mine Kangaroo RBS,6SAT,89.1,Retransmission,V,40,OD,100.0,12000478,1991580,9021397,Kangaroo Pit RBS Cloudbreak Mine 130 km NNW NEWMAN,0,0,0,22 17 5S,119 18 10E,WA,,,,Issued,22,17,5,119,18,10,22.284722222222225,119.30277777777778
562,Cloudbreak Mine Kangaroo RBS,6WF,98.7,Retransmission,V,40,OD,100.0,12000469,1991578,9021397,Kangaroo Pit RBS Cloudbreak Mine 130 km NNW NEWMAN,0,0,0,22 17 5S,119 18 10E,WA,,,,Issued,22,17,5,119,18,10,22.284722222222225,119.30277777777778
563,Cloudbreak Mine Kangaroo RBS,6JJJUE,101.1,Retransmission,V,40,OD,100.0,12000476,1991584,9021397,Kangaroo Pit RBS Cloudbreak Mine 130 km NNW NEWMAN,0,0,0,22 17 5S,119 18 10E,WA,,,,Issued,22,17,5,119,18,10,22.284722222222225,119.30277777777778
564,Cloudbreak Mine Kangaroo RBS,6JJJ,103.5,Retransmission,V,40,OD,100.0,12000477,1991571,9021397,Kangaroo Pit RBS Cloudbreak Mine 130 km NNW NEWMAN,0,0,0,22 17 5S,119 18 10E,WA,,,,Issued,22,17,5,119,18,10,22.284722222222225,119.30277777777778
565,Cloudbreak Mine Kangaroo RBS,6FMS,105.1,Retransmission,V,40,OD,100.0,12000479,1991573,9021397,Kangaroo Pit RBS Cloudbreak Mine 130 km NNW NEWMAN,0,0,0,22 17 5S,119 18 10E,WA,,,,Issued,22,17,5,119,18,10,22.284722222222225,119.30277777777778
566,Cloudbreak Mine Kangaroo RBS,6ABCRR,106.7,Retransmission,V,40,OD,100.0,12000475,1991572,9021397,Kangaroo Pit RBS Cloudbreak Mine 130 km NNW NEWMAN,0,0,0,22 17 5S,119 18 10E,WA,,,,Issued,22,17,5,119,18,10,22.284722222222225,119.30277777777778
567,Cobar,2JJJ,101.3,Retransmission,V,17,OD,100.0,1130146,10068937,11153,Water Treatment Plant Fort Bourke Hill COBAR,0,0,0,31 30 58S,145 51 24E,NSW,,,,Issued,31,30,58,145,51,24,31.516111111111112,145.85666666666665
568,Cobar,2ZOO,103.7,Commercial,M,30,OD,100.0,10003553,1136260,35877,Water Filtration Plant Fort Bourke COBAR,0,0,0,31 30 58S,145 51 24E,NSW,10054.0,DUBBO RA1,,Issued,31,30,58,145,51,24,31.516111111111112,145.85666666666665
569,Cobar,,104.5,HPON,M,30,OD,100.0,10007047,1153491,153150,Broadcast Australia Site Fort Bourke Hill  North Rd COBAR,0,0,0,31 31 2S,145 51 23E,NSW,,,,Issued,31,31,2,145,51,23,31.51722222222222,145.8563888888889
570,Cobar,2SBSFM,105.3,Retransmission,V,17,OD,100.0,1131963,10068938,11153,Water Treatment Plant Fort Bourke Hill COBAR,0,0,0,31 30 58S,145 51 24E,NSW,,,,Issued,31,30,58,145,51,24,31.516111111111112,145.85666666666665
571,Cobar,2ABCRR,106.1,National,M,33,OD,50.0,10003524,1198647,153150,Broadcast Australia Site Fort Bourke Hill  North Rd COBAR,0,0,0,31 31 2S,145 51 23E,NSW,,,,Issued,31,31,2,145,51,23,31.51722222222222,145.8563888888889
572,Cobar,2ABCFM,106.9,Retransmission,V,17,OD,100.0,10005198,10068939,11153,Water Treatment Plant Fort Bourke Hill COBAR,0,0,0,31 30 58S,145 51 24E,NSW,,,,Issued,31,30,58,145,51,24,31.516111111111112,145.85666666666665
573,Cobar,2ABCRN,107.7,National,M,26,OD,50.0,10003542,1156597,153150,Broadcast Australia Site Fort Bourke Hill  North Rd COBAR,0,0,0,31 31 2S,145 51 23E,NSW,,,,Issued,31,31,2,145,51,23,31.51722222222222,145.8563888888889
574,Cobram,2MOR,88.5,Commercial,M,30,OD,100.0,10008009,1155558,152676,Broadcast Site Racecourse  Ritchie Rd COBRAM,0,0,0,35 54 14S,145 38 13E,VIC,10408.0,DENILIQUIN RA1,,Issued,35,54,14,145,38,13,35.903888888888886,145.63694444444442
575,Coconut Island,4ACR,105.7,Community,M,10,OD,10.0,10003478,1171166,41051,Broadcast Site Olandi St COCONUT ISLAND,0,0,0,10 3 3S,143 3 47E,QLD,10186.0,COCONUT ISLAND RA1,,Issued,10,3,3,143,3,47,10.050833333333333,143.06305555555556
576,Cocos Islands West Island,6JJJ,98.9,Retransmission,V,30,OD,100.0,10005566,1972415,152320,Broadcast Site Airport Building West Island COCOS (Keeling) ISLAND,0,0,0,12 11 18S,96 49 44E,EXT,,,,Issued,12,11,18,96,49,44,12.188333333333334,96.82888888888888
577,Cocos Islands West Island,6FMS,100.5,Retransmission,V,30,OD,100.0,10005565,1155930,152320,Broadcast Site Airport Building West Island COCOS (Keeling) ISLAND,0,0,0,12 11 18S,96 49 44E,EXT,,,,Issued,12,11,18,96,49,44,12.188333333333334,96.82888888888888
578,Cocos Islands West Island,6ABCRR,102.1,Retransmission,V,30,OD,100.0,10014380,10559593,152320,Broadcast Site Airport Building West Island COCOS (Keeling) ISLAND,0,0,0,12 11 18S,96 49 44E,EXT,,,,Issued,12,11,18,96,49,44,12.188333333333334,96.82888888888888
579,Coen,4ABCRR,105.9,National,M,26,OD,50.0,10003918,1198712,21515,Telstra Site 116 Taylor St COEN,0,0,0,13 56 16S,143 12 9E,QLD,,,,Issued,13,56,16,143,12,9,13.937777777777779,143.2025
580,Coen,4ABCRN,107.5,National,M,26,OD,50.0,10003917,1198752,21515,Telstra Site 116 Taylor St COEN,0,0,0,13 56 16S,143 12 9E,QLD,,,,Issued,13,56,16,143,12,9,13.937777777777779,143.2025
581,Coffs Harbour,2CHY,104.1,Community,M,45,OD,5000.0,10005046,1171596,7833,Broadcast/Comms Site Bruxner Park COFFS HARBOUR,0,0,0,30 15 23S,153 6 33E,NSW,3045.0,COFFS HARBOUR RA2,,Issued,30,15,23,153,6,33,30.25638888888889,153.10916666666665
582,Coffs Harbour,2CSF,105.5,Commercial,M,45,OD,15000.0,10006008,1980355,7833,Broadcast/Comms Site Bruxner Park COFFS HARBOUR,0,0,0,30 15 23S,153 6 33E,NSW,10410.0,COFFS HARBOUR RA1,,Issued,30,15,23,153,6,33,30.25638888888889,153.10916666666665
583,Coffs Harbour,2CFS,106.3,Commercial,M,45,DA,15000.0,10005491,10212135,7833,Broadcast/Comms Site Bruxner Park COFFS HARBOUR,0,0,0,30 15 23S,153 6 33E,NSW,1150055.0,COFFS HARBOUR RA1,,Issued,30,15,23,153,6,33,30.25638888888889,153.10916666666665
584,Coffs Harbour,,107.1,HPON,M,45,OD,200.0,10005047,1170011,7833,Broadcast/Comms Site Bruxner Park COFFS HARBOUR,0,0,0,30 15 23S,153 6 33E,NSW,,,,Issued,30,15,23,153,6,33,30.25638888888889,153.10916666666665
585,Coffs Harbour,2AIR,107.9,Community,V,25,DA,1000.0,10005042,10214402,7949,Broadcast Monopole  NRTV Site off 115 Bruxner Park Rd KORORA,0,0,0,30 15 47S,153 7 7E,NSW,1150056.0,COFFS HARBOUR RA2,,Issued,30,15,47,153,7,7,30.263055555555557,153.1186111111111
586,Colac,3OCR,98.3,Community,M,30,OD,500.0,1131138,1170590,11700,Broadcast Australia Site Warrion Hill  off Warrion Hill Rd WARRION,0,0,0,38 13 26S,143 31 46E,VIC,1150491.0,COLAC RA1,,Issued,38,13,26,143,31,46,38.223888888888894,143.52944444444447
587,Colac,3PNN,104.7,National,M,30,DA,10000.0,1132561,1913677,11700,Broadcast Australia Site Warrion Hill  off Warrion Hill Rd WARRION,0,0,0,38 13 26S,143 31 46E,VIC,,,,Issued,38,13,26,143,31,46,38.223888888888894,143.52944444444447
588,Colac,3CCS,106.3,Commercial,M,30,DA,10000.0,6754001,1152571,11700,Broadcast Australia Site Warrion Hill  off Warrion Hill Rd WARRION,0,0,0,38 13 26S,143 31 46E,VIC,10309.0,COLAC RA1,,Issued,38,13,26,143,31,46,38.223888888888894,143.52944444444447
589,Collarenebri,,97.1,HPON,M,45,OD,25.0,10004338,1152701,11093,Broadcast Site Tattersalls Hotel cnr Wilson & Walgett Sts COLLARENEBRI,0,0,0,29 32 39S,148 34 38E,NSW,,,,Issued,29,32,39,148,34,38,29.54416666666667,148.57722222222222
590,Collarenebri,2NOW,101.9,Commercial,M,70,OD,1000.0,10005268,1152253,280127,Moree Broadcasters site MT BRANDON,0,0,0,29 35 21S,148 29 33E,NSW,2994.0,MOREE RA1,,Issued,29,35,21,148,29,33,29.589166666666664,148.49249999999998
591,Collarenebri,2VM,103.5,Commercial,M,70,OD,1000.0,10005267,1152254,11087,Collarenebri Trig & Broadcast Site COLLARENEBRI,0,0,0,29 34 13S,148 32 40E,NSW,4135.0,MOREE RA1,,Issued,29,34,13,148,32,40,29.57027777777778,148.54444444444445
592,Collie,6BUN,96.7,Commercial,V,20,DA,80.0,1133472,10260948,10004776,FM Mast  Radio West Site Lot 4548 Gibbs Rd COLLIE,0,0,0,33 22 10S,116 11 37E,WA,10043.0,BUNBURY RA1,,Issued,33,22,10,116,11,37,33.36944444444445,116.19361111111111
593,Collinsville,4BRZ,90.1,Commercial,V,25,OD,250.0,1133128,10714904,19134,Council Site Mt Devlin  Lot 48 Mount Devlin Rd SPRINGLANDS,0,0,0,20 31 18S,147 49 59E,QLD,1150711.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,20,31,18,147,49,59,20.521666666666665,147.83305555555555
594,Collinsville,4RBL,94.9,Commercial,V,25,OD,250.0,10003654,1158254,19134,Council Site Mt Devlin  Lot 48 Mount Devlin Rd SPRINGLANDS,0,0,0,20 31 18S,147 49 59E,QLD,10216.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,20,31,18,147,49,59,20.521666666666665,147.83305555555555
595,Collinsville,,103.7,HPON,M,26,OD,25.0,10002789,1155138,151698,BAI Comms Mast Mt Devlin  Lot 84 Mount Devlin Rd COLLINSVILLE,0,0,0,20 31 27S,147 50 19E,QLD,,,,Issued,20,31,27,147,50,19,20.524166666666666,147.83861111111113
596,Collinsville,4ABCRR,106.1,National,M,31,OD,50.0,10002791,1198713,151698,BAI Comms Mast Mt Devlin  Lot 84 Mount Devlin Rd COLLINSVILLE,0,0,0,20 31 27S,147 50 19E,QLD,,,,Issued,20,31,27,147,50,19,20.524166666666666,147.83861111111113
597,Collinsville,4ABCRN,107.7,National,M,31,OD,50.0,10002792,1198753,151698,BAI Comms Mast Mt Devlin  Lot 84 Mount Devlin Rd COLLINSVILLE,0,0,0,20 31 27S,147 50 19E,QLD,,,,Issued,20,31,27,147,50,19,20.524166666666666,147.83861111111113
