Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
-22.3347222222222,119.402777777778,95.5,164.0
-22.3347222222222,119.402777777778,97.1,164.0
-22.3347222222222,119.402777777778,97.9,164.0
-22.3347222222222,119.402777777778,99.5,164.0
-22.3347222222222,119.402777777778,100.3,164.0
-22.3347222222222,119.402777777778,101.9,164.0
-22.2847222222222,119.302777777778,89.1,164.0
-22.2847222222222,119.302777777778,98.7,164.0
-22.2847222222222,119.302777777778,101.1,164.0
-22.2847222222222,119.302777777778,103.5,164.0
-22.2847222222222,119.302777777778,105.1,164.0
-22.2847222222222,119.302777777778,106.7,164.0
-31.5161111111111,145.856666666667,101.3,164.0
-31.5161111111111,145.856666666667,103.7,164.0
-31.5172222222222,145.856388888889,104.5,164.0
-31.5161111111111,145.856666666667,105.3,164.0
-31.5172222222222,145.856388888889,106.1,82.0
-31.5161111111111,145.856666666667,106.9,164.0
-31.5172222222222,145.856388888889,107.7,82.0
-35.9038888888889,145.636944444444,88.5,164.0
-10.0508333333333,143.063055555556,105.7,16.4
-12.1883333333333,96.8288888888889,98.9,164.0
-12.1883333333333,96.8288888888889,100.5,164.0
-12.1883333333333,96.8288888888889,102.1,164.0
-13.9377777777778,143.2025,105.9,82.0
-13.9377777777778,143.2025,107.5,82.0
-30.2563888888889,153.109166666667,104.1,8200.0
